4	66
5	49
6	56
8	66
9	88
11	68
12	13
15	64
16	71
16	77
19	35
19	43
20	65
20	89
23	78
23	292
24	42
34	43
49	81
50	86
63	64
64	370
65	89
71	77
75	262
75	335
75	357
76	77
76	98
79	104
82	99
85	105
87	114
91	114
95	102
96	99
96	205
99	205
106	113
107	115
108	115
118	152
119	152
121	122
121	165
122	165
122	166
123	127
124	137
124	154
124	161
126	130
126	135
127	142
128	132
129	143
129	154
129	155
131	151
131	164
132	142
136	146
138	139
139	146
142	155
142	161
144	156
145	159
146	149
147	148
150	151
153	158
155	161
159	160
159	164
161	162
167	168
173	174
175	190
175	191
176	269
176	329
180	279
181	213
182	623
185	186
185	202
186	220
186	300
188	210
189	209
190	192
190	193
191	192
194	196
202	219
203	221
206	243
208	288
210	668
211	249
213	227
214	393
216	217
216	218
216	254
217	218
217	254
225	231
226	335
226	357
227	392
228	240
229	393
229	394
230	322
235	275
236	251
236	252
237	820
237	821
246	257
247	274
251	252
256	257
267	278
269	282
269	329
270	684
270	780
270	823
277	289
282	293
282	329
288	301
293	294
293	295
298	299
302	639
302	692
302	761
302	855
303	304
303	366
303	401
304	384
304	385
307	308
307	340
308	369
309	360
311	362
311	398
312	414
315	365
316	418
318	401
319	410
320	321
320	415
321	350
321	413
321	415
323	373
323	383
325	352
330	411
331	345
331	346
331	390
331	410
333	363
335	357
337	405
338	339
338	351
338	408
339	340
339	351
339	408
341	358
343	360
345	354
345	390
346	347
346	411
347	391
350	355
350	364
350	372
350	413
354	374
355	364
355	372
364	372
373	383
374	380
379	395
379	412
381	416
384	385
386	401
387	402
392	394
396	412
398	415
403	406
405	406
414	416
420	434
421	429
422	429
423	424
423	441
424	437
424	441
425	433
425	436
425	439
425	442
425	450
427	433
427	439
427	450
428	447
430	1733
430	1734
430	1761
431	1766
431	1767
432	446
435	448
436	438
436	439
436	442
436	450
437	441
438	442
439	450
440	444
440	449
442	450
452	517
453	454
453	550
454	550
455	490
455	590
456	536
456	590
458	493
458	552
459	523
460	461
460	594
461	581
461	594
462	463
462	507
462	508
463	507
465	494
465	510
465	554
466	605
467	482
467	503
467	547
468	483
468	533
469	513
469	609
470	486
470	487
470	505
470	515
470	576
470	611
471	536
473	506
473	520
474	581
474	594
474	596
475	565
477	496
477	497
477	544
479	545
479	603
480	500
481	556
482	503
482	513
482	547
482	575
483	533
484	485
484	504
484	514
485	514
486	487
486	515
486	611
487	515
487	549
487	611
489	578
490	491
492	552
494	554
495	543
496	543
496	544
497	544
499	500
499	604
500	601
501	569
502	574
502	588
503	547
505	548
505	576
507	508
507	595
507	596
508	595
509	564
510	528
511	526
511	527
512	605
513	547
513	575
513	609
516	577
516	589
518	535
519	592
520	539
521	523
521	706
521	776
522	539
522	562
524	581
524	594
528	545
528	603
529	556
529	570
530	532
530	559
531	532
531	558
531	559
531	571
531	606
532	559
539	562
540	541
542	582
545	603
546	572
547	575
547	609
548	549
548	576
548	611
549	611
555	587
557	588
558	606
558	607
559	573
559	608
560	610
562	598
566	600
567	568
567	602
568	586
568	602
571	606
573	608
577	589
580	593
581	594
581	596
582	599
583	599
584	585
586	602
587	601
588	606
612	640
612	740
612	741
613	720
614	642
614	834
614	858
615	834
616	671
616	808
617	648
617	677
617	678
619	746
619	747
619	864
620	705
620	770
621	772
621	773
621	815
621	816
622	777
622	817
626	709
627	628
627	710
627	781
630	728
630	783
633	732
633	733
633	824
633	845
633	870
635	688
635	691
635	736
636	805
636	878
637	737
638	665
639	691
639	692
639	761
639	879
640	670
640	740
640	741
641	806
642	858
643	719
644	645
644	696
644	765
645	696
645	765
647	861
648	676
648	677
649	700
649	769
649	861
650	748
650	860
650	863
651	679
651	725
651	774
652	837
654	822
655	685
656	826
658	872
659	756
659	827
659	873
661	717
662	793
662	912
663	664
663	690
663	760
663	791
664	760
665	667
665	692
665	693
665	879
666	693
666	854
666	879
667	693
667	795
667	854
667	879
668	692
668	855
669	857
671	808
672	742
672	768
672	811
674	698
674	721
674	812
675	743
675	800
675	813
676	677
676	700
677	678
679	702
679	725
679	746
679	837
680	703
680	704
680	707
681	841
682	782
683	869
684	823
685	825
686	804
686	876
687	788
687	804
688	736
688	792
689	794
689	984
690	791
692	761
692	855
692	879
693	795
693	854
693	879
694	762
695	798
696	765
697	722
697	767
698	723
699	774
699	837
701	724
701	745
702	816
702	837
703	704
703	707
704	707
705	770
705	836
706	708
706	776
707	775
707	839
708	776
709	749
710	781
713	755
714	871
715	758
715	787
716	760
716	791
717	795
720	807
721	744
721	768
722	744
723	769
724	745
725	746
726	842
727	818
727	819
727	820
727	821
728	783
729	750
729	822
729	843
730	731
731	754
732	733
732	824
732	845
733	824
733	845
733	870
734	850
735	790
736	792
737	853
738	877
739	831
740	741
742	811
743	813
746	747
747	816
747	864
748	770
748	801
748	836
748	863
750	822
750	843
752	803
753	754
756	875
758	787
759	792
759	877
760	791
761	879
762	796
763	764
763	833
763	880
764	831
764	832
764	833
766	834
768	812
769	861
771	815
772	816
773	815
774	837
775	839
777	817
779	866
780	823
782	841
785	846
786	851
788	804
788	876
789	852
790	792
792	877
795	854
795	878
801	836
802	842
804	876
805	878
807	810
808	810
809	859
811	835
812	860
816	837
818	819
818	820
819	866
820	821
822	843
827	875
831	832
838	840
845	846
848	849
854	879
856	857
860	863
881	892
882	903
882	904
882	915
882	960
883	940
885	943
885	974
885	983
886	911
886	921
886	952
886	957
886	963
887	894
888	956
889	946
890	900
891	961
893	943
893	953
893	983
895	935
895	955
895	965
896	935
896	944
896	945
897	912
897	928
898	938
899	901
900	946
902	958
902	967
903	915
903	969
904	917
904	948
904	960
905	931
905	939
906	950
907	908
907	920
907	960
909	920
910	932
910	950
911	921
911	952
911	957
913	930
913	971
913	972
913	980
914	947
914	958
914	968
914	981
915	948
915	960
915	969
916	918
916	930
916	940
917	971
917	972
918	940
918	949
919	949
919	981
920	982
921	933
921	957
921	963
922	932
922	934
922	942
923	924
925	926
925	945
925	975
925	976
926	976
927	944
928	984
929	968
930	948
930	980
931	970
932	934
933	951
933	963
934	942
935	955
935	965
936	937
938	977
943	983
944	945
945	975
947	959
947	981
948	960
952	957
953	983
954	1063
955	965
957	963
958	967
958	968
964	965
966	1012
971	972
974	983
975	976
985	1086
985	1100
986	1014
986	1074
986	1107
987	1075
987	1122
988	989
990	1110
991	1034
992	1004
992	1020
993	1021
995	1092
996	1008
996	1116
998	1084
998	1118
998	1153
998	1154
999	1069
999	2605
1000	1042
1000	1043
1000	1099
1001	1031
1001	1121
1002	1123
1002	1142
1003	1017
1003	1089
1004	1020
1004	1110
1005	1035
1005	1053
1005	1128
1005	1147
1006	1007
1006	1060
1006	2700
1007	2625
1007	2700
1007	2787
1008	1116
1009	1010
1009	1064
1009	1065
1009	1094
1009	1095
1010	1095
1011	1067
1011	1135
1012	1136
1013	1040
1014	1074
1014	1107
1015	1046
1015	1047
1015	1107
1016	1032
1016	1076
1018	1078
1018	1090
1018	1109
1019	1051
1019	1108
1022	1054
1022	1079
1022	1147
1023	1036
1023	1058
1023	1131
1023	1151
1024	1025
1024	1037
1024	1081
1024	1083
1025	1083
1025	1134
1026	1068
1027	1097
1027	1098
1027	1156
1028	1156
1029	1070
1031	1044
1031	1121
1032	1142
1033	1123
1034	1126
1035	1128
1036	1131
1037	1081
1038	1062
1038	1115
1039	1085
1039	1097
1039	1098
1039	1156
1039	1157
1040	1120
1041	1102
1042	1043
1042	1104
1043	1099
1044	1045
1044	1072
1045	1046
1045	1073
1045	1105
1046	1107
1047	1088
1048	1075
1048	1122
1049	1076
1050	1123
1051	1108
1053	1054
1053	1128
1053	1147
1054	1147
1056	1057
1056	1132
1057	1132
1058	1114
1058	1131
1058	1151
1059	1082
1059	1133
1059	1152
1061	1062
1061	1115
1064	1094
1066	1117
1068	1119
1069	2605
1071	1106
1072	1105
1074	1107
1075	1122
1077	1109
1078	1090
1078	1109
1079	1144
1079	1147
1080	1129
1080	1148
1081	1150
1082	1133
1084	1094
1084	1095
1084	1153
1084	1154
1085	1120
1085	1137
1085	1157
1086	1087
1086	1100
1086	1139
1091	1111
1091	1127
1092	1093
1095	1153
1095	1154
1096	1155
1097	1098
1101	2605
1103	1140
1108	1124
1112	1149
1113	1149
1114	1131
1118	1119
1128	1146
1129	1148
1133	1152
1137	1157
1138	1139
1141	1143
1150	1151
1153	1154
1158	1262
1158	1301
1158	1339
1159	1263
1159	1410
1160	1187
1160	1265
1160	1412
1161	1265
1161	1384
1162	1186
1162	1231
1162	1413
1163	1308
1164	1234
1164	1343
1165	1236
1165	1269
1165	1309
1166	1190
1166	1212
1168	1217
1169	1218
1171	1248
1171	1395
1171	1463
1172	1196
1172	1248
1173	1249
1173	1352
1173	1466
1174	1175
1174	1251
1175	1222
1175	1251
1176	1438
1177	1202
1177	1402
1178	1288
1178	1291
1178	1403
1178	1404
1178	1475
1179	1204
1179	1290
1179	1291
1179	1405
1179	1474
1180	1292
1180	1444
1180	1478
1181	1258
1182	1298
1182	1368
1183	1484
1184	1299
1184	1369
1185	1340
1185	1371
1186	1304
1187	1265
1188	1311
1188	1416
1188	1452
1190	1454
1191	1317
1191	1422
1191	1455
1192	1344
1193	1344
1194	1242
1194	1318
1194	1427
1194	1458
1196	1280
1196	1394
1196	1432
1197	1320
1197	1433
1199	1283
1199	1354
1200	1469
1201	1472
1202	1402
1203	1288
1203	1403
1203	1473
1204	1290
1204	1477
1205	1225
1205	1257
1205	1291
1206	1294
1206	1334
1206	1366
1206	1367
1206	1446
1207	1482
1208	1337
1208	1485
1209	1229
1209	1305
1210	1265
1210	1340
1210	1371
1210	1384
1211	1315
1211	1453
1213	1240
1214	1273
1214	1316
1214	1345
1214	1455
1216	1316
1216	1345
1216	1391
1218	1219
1220	1281
1220	1467
1221	1223
1221	1398
1222	1323
1224	1357
1224	1377
1225	1406
1226	1378
1227	1369
1229	1303
1229	1411
1230	1383
1231	1413
1232	1341
1233	1237
1233	1266
1234	1236
1234	1450
1235	1267
1235	1387
1236	1450
1237	1386
1237	1417
1237	1418
1238	1314
1238	1390
1239	1270
1241	1317
1241	1422
1242	1318
1242	1351
1242	1458
1242	1462
1243	1374
1243	1393
1244	1279
1246	1394
1246	1432
1248	1432
1248	1463
1249	1466
1252	1399
1253	1285
1253	1286
1253	1436
1254	1326
1255	1357
1255	1375
1255	1377
1255	1441
1255	1442
1257	1291
1257	1404
1258	1379
1259	1366
1259	1445
1261	1409
1262	1301
1262	1339
1263	1410
1264	1303
1265	1412
1267	1387
1267	1388
1268	1452
1269	1309
1269	1313
1273	1316
1273	1345
1274	1423
1275	1346
1276	1349
1277	1350
1277	1393
1278	1428
1279	1428
1281	1467
1282	1354
1282	1434
1284	1398
1285	1436
1287	1355
1287	1400
1288	1327
1288	1403
1288	1473
1288	1475
1289	1290
1289	1360
1289	1375
1289	1478
1290	1360
1290	1474
1290	1477
1292	1478
1293	1330
1293	1480
1293	2133
1293	2228
1294	1296
1294	1367
1295	1336
1296	1335
1296	1482
1297	1409
1298	1334
1298	1367
1298	1368
1300	1370
1300	1381
1302	1410
1303	1411
1306	2336
1306	2494
1307	1384
1308	1449
1309	1313
1309	1451
1310	1311
1310	1452
1311	1372
1311	1416
1311	1452
1312	1386
1312	1418
1313	1451
1314	1390
1315	1453
1316	1345
1317	1422
1318	1427
1320	1433
1321	1396
1324	1400
1325	1473
1327	1403
1327	1441
1327	1473
1327	1475
1328	1375
1329	1358
1329	1361
1329	1443
1329	1476
1332	1480
1332	2187
1333	1380
1333	1408
1333	1481
1334	1367
1334	1446
1335	1367
1335	1446
1335	1482
1336	1483
1337	1485
1340	1371
1342	1415
1345	1391
1348	1426
1348	1459
1350	1393
1351	1393
1351	1462
1352	1465
1354	1434
1356	1357
1357	1377
1357	1442
1358	1361
1358	1476
1359	1406
1361	1443
1362	1407
1365	1408
1366	1445
1367	1446
1370	1381
1373	1392
1373	1458
1373	1460
1374	1433
1375	1403
1377	1442
1379	1445
1380	1408
1380	1481
1385	1414
1386	1418
1387	1388
1389	1419
1392	1427
1392	1458
1392	1461
1395	1463
1402	1440
1403	1474
1403	1475
1405	1477
1406	1475
1406	1478
1407	1479
1408	1481
1411	1448
1416	1452
1417	1418
1422	1455
1425	1457
1426	1459
1427	1458
1431	1463
1438	1439
1441	1442
1468	1469
1480	2187
1480	2228
1482	1485
1487	1566
1488	1540
1488	1567
1489	1515
1489	1516
1489	1573
1490	1596
1490	1712
1491	1694
1492	1597
1492	1598
1493	1524
1493	1641
1493	1662
1494	1700
1494	1716
1495	1608
1496	1546
1497	1584
1497	1754
1498	1548
1498	1611
1498	1612
1498	1647
1498	1701
1499	1552
1500	1702
1501	1550
1501	1552
1501	1614
1502	1630
1502	1650
1502	1682
1503	1649
1504	1506
1504	1632
1504	1665
1504	1682
1504	1705
1504	1707
1505	1554
1505	1555
1505	1589
1506	1615
1506	1650
1506	1651
1506	1682
1506	1707
1507	1531
1507	1684
1507	1704
1508	1535
1509	1686
1509	1709
1510	1635
1510	1690
1511	1618
1511	1619
1512	1564
1513	1538
1513	1566
1513	1668
1515	1626
1517	1542
1517	1712
1518	1519
1518	1627
1518	1693
1520	1638
1521	1637
1521	1660
1523	1601
1524	1662
1525	1604
1525	1628
1525	1699
1526	1603
1527	1580
1527	1700
1528	1647
1529	1551
1529	1588
1530	1615
1530	1651
1530	1683
1531	1666
1531	1684
1532	1653
1532	1721
1533	1534
1533	1654
1534	1557
1534	1654
1535	1556
1536	1562
1536	1563
1536	1657
1536	1691
1537	1659
1537	1689
1538	1539
1538	1565
1538	1566
1538	1668
1540	1623
1540	1624
1541	1571
1543	1729
1544	1576
1544	1661
1546	1644
1547	1610
1548	1611
1548	1647
1548	1701
1551	1588
1551	1630
1551	1648
1552	1614
1552	1631
1553	1631
1553	1633
1553	1703
1553	1719
1554	1555
1556	1685
1557	1654
1558	1687
1559	1561
1559	1635
1559	1655
1559	1709
1560	1590
1560	1616
1560	1656
1560	1657
1561	1635
1562	1656
1562	1657
1564	1692
1566	1668
1567	1674
1568	1673
1568	1674
1569	1622
1569	1623
1570	1624
1570	1674
1571	1572
1573	1626
1574	1627
1574	1676
1574	1677
1574	1678
1576	1661
1578	1695
1578	1697
1579	1605
1580	1700
1581	1609
1581	1644
1582	1681
1583	1645
1583	1664
1583	1757
1584	1646
1585	1586
1585	1629
1586	1629
1587	1629
1588	1648
1588	1705
1590	1657
1591	1617
1591	1620
1591	1710
1592	1671
1592	1672
1593	1675
1594	1625
1595	1626
1599	1636
1599	1679
1599	1713
1600	1714
1603	1642
1604	1699
1606	1700
1607	1700
1607	1716
1607	1717
1608	1680
1609	1644
1611	1647
1612	1647
1612	1701
1613	1633
1614	1631
1614	1633
1614	1719
1615	1651
1615	1707
1616	1656
1618	1619
1620	1710
